"영화명","개봉일","매출액","매출액점유율","누적매출액","관객수","누적관객수","스크린수","상영횟수","대표국적","제작사","배급사","등급","장르","감독","배우"
"섹스의 목적 - 감독판",2017-12-14,861000,0,861000,163,163,23,23,"한국","(주)케이알씨지","(주)케이알씨지","청소년관람불가","멜로/로맨스,드라마","이민,이민",NA
"선 섹스 후 사랑",2017-08-03,851000,0,851000,161,161,20,20,"한국","(주)인터하우스","(주)인터하우스","청소년관람불가","멜로/로맨스","김현철","오수현"
"엄마의 직업",2017-07-20,855000,0,855000,161,161,20,20,"한국","(주)마이애미미디어","(주)마이애미미디어","청소년관람불가","드라마,멜로/로맨스","도봉산",NA
"정사의 맛 감독판",2017-11-15,881000,0,881000,161,161,19,26,"한국","(주)케이알씨지","(주)케이알씨지","청소년관람불가","멜로/로맨스","이전",NA
"가정부의 손맛 감독판",2017-09-05,804000,0,804000,159,159,20,20,"한국","(주)케이알씨지","(주)케이알씨지","청소년관람불가","멜로/로맨스,드라마","이전",NA
"깊은 사정",2017-02-27,805000,0,805000,159,159,20,20,"한국","(유)쏘아필름","(유)쏘아필름","청소년관람불가","멜로/로맨스,드라마","이마오카 신지","최민호"
"대물 변강쇠",2017-12-19,798000,0,798000,159,159,21,21,"한국","(주)케이알씨지","(주)케이알씨지","청소년관람불가","멜로/로맨스","이동현,이동현",NA
"섹스가 다이어트에 미치는 영향: 무삭제 확장판",2016-12-15,807000,0,807000,159,159,20,20,"한국","(주)로드하우스","노바엔터테인먼트","청소년관람불가","멜로/로맨스,코미디","최무연",NA
"헤픈젤: 비밀의 몸캠",2017-02-15,805000,0,805000,159,159,20,20,"한국","굿픽처스","노바엔터테인먼트","청소년관람불가","멜로/로맨스,드라마","마의성","손준영"
"맛섹 은밀한 경험 감독판",2017-11-22,868000,0,868000,157,157,19,23,"한국","(주)케이알씨지","(주)케이알씨지","청소년관람불가","멜로/로맨스","이전",NA
"금지된 애욕",2017-07-19,767000,0,767000,154,154,20,20,"한국","(주)케이알씨지","(주)케이알씨지","청소년관람불가","멜로/로맨스","이민",NA
"맛있는 섹스 은밀한 동거",2017-08-08,767000,0,767000,154,154,20,20,"한국","(주)케이알씨지","(주)케이알씨지","청소년관람불가","드라마","이전",NA
"아름다운 엄마",2017-10-12,859000,0,859000,154,154,20,20,"한국","영화사 새사람","노바엔터테인먼트","청소년관람불가","기타","오재학",NA
"정사2: 친구 새엄마-감독판",2017-08-16,767000,0,767000,154,154,19,20,"한국","(주)케이알씨지","(주)케이알씨지","청소년관람불가","드라마","이동현","최재경"
"불륜의 시대 감독판",2017-12-26,754000,0,754000,150,150,21,21,"한국","(주)케이알씨지","(주)케이알씨지","청소년관람불가","멜로/로맨스","박은수","이수"
"19금 섹스의 늪 무삭특별판",2016-11-15,746000,0,746000,149,149,20,24,"한국","(주)케이알씨지","(주)케이알씨지","청소년관람불가","멜로/로맨스","이재남",NA
"내 여자의 엄마",2017-02-22,758000,0,758000,149,149,19,20,"한국","(주)소나무픽쳐스","(주)소나무픽쳐스","청소년관람불가","멜로/로맨스,드라마","석영오",NA
"내 친구의 아내 2",2016-12-29,756000,0,756000,149,149,20,20,"한국","(주)매니아22","(주)매니아22","청소년관람불가","멜로/로맨스,드라마","이도시",NA
"동창회의 목적: 더 비기닝",2017-02-02,761000,0,761000,149,149,19,20,"한국","블루스필름","(주)소나무픽쳐스","청소년관람불가","멜로/로맨스,드라마","정대만","유지원"
"전망 좋은 집 3",2016-12-01,760000,0,760000,149,149,20,20,"한국","영화사 인연","영화사 인연","청소년관람불가","멜로/로맨스,드라마","곽승호",NA
"금지된 섹스 몽정사",2016-11-09,747000,0,747000,146,146,20,22,"한국","(주)케이알씨지","(주)케이알씨지","청소년관람불가","멜로/로맨스,드라마","김민욱",NA
"정사: 친구 엄마",2017-07-05,725000,0,725000,146,146,20,21,"한국","(주)케이알씨지","(주)케이알씨지","청소년관람불가","멜로/로맨스","이동현","최재경"
"여자전쟁: 떠도는 눈",2016-08-22,752000,0,752000,145,145,21,21,"한국","(주)베르디미디어","TCO(주)더콘텐츠온","청소년관람불가","드라마,스릴러","김동욱","김혜나"
"가정교사-맛있는 섹스 비밀 수업",2017-04-21,679000,0,679000,140,140,20,28,"한국","(주)케이알씨지","(주)케이알씨지","청소년관람불가","멜로/로맨스","이전",NA
"성판17: 남자들의 17가지 성적 판타지",2017-11-30,799000,0,799000,139,139,19,21,"한국","주식회사 레드아이스","즐감","청소년관람불가","멜로/로맨스,코미디","송은주","최재환"
"작은 엄마",2017-09-28,824000,0,824000,139,139,20,20,"한국","(주)영화사 사계절","(주)영화사 사계절","청소년관람불가","멜로/로맨스","이리단","유리"
"착한아내",2016-10-20,758000,0,758000,139,139,21,21,"한국","(주)전망좋은 영화사","(주)전망좋은 영화사","청소년관람불가","스릴러,드라마,멜로/로맨스","지길웅","박현진"
"연상녀들 : 내가 가르쳐 줄게",2017-09-05,756000,0,756000,137,137,20,21,"한국","(주)영화사가을","(주)영화사가을","청소년관람불가","기타","이리단",NA
"스캔들 II",2017-03-08,671000,0,671000,136,136,20,20,"한국","(주)케이알씨지","(주)케이알씨지","청소년관람불가","드라마,멜로/로맨스","이동현","박혜진"
"여배우 섹스 스캔들2",2016-11-25,675000,0,675000,136,136,20,30,"한국","(주)케이알씨지","(주)케이알씨지","청소년관람불가","드라마,멜로/로맨스","야마삐",NA
"꿈꾸는 나비",2016-08-12,752000,0,752000,135,135,21,21,"한국","굿픽처스","굿픽처스","청소년관람불가","미스터리,스릴러","이상화","김재록"
"내 학생의 엄마",2016-08-25,752000,0,752000,135,135,21,21,"한국","(주)영화사 사계절","(주)영화사 사계절","청소년관람불가","멜로/로맨스","기대호","김왕용"
"여자전쟁: 이사 온 남자",2016-10-17,754000,0,754000,135,135,21,21,"한국","(주)베르디미디어","TCO(주)더콘텐츠온","청소년관람불가","드라마","송창수","이해인"
"매춘 2016",2016-11-24,750000,0,750000,134,134,20,20,"한국","대호필름,(주)영화사 사계절","(주)영화사 사계절","청소년관람불가","멜로/로맨스","이상우","백세리"
"새오빠",2016-09-20,751000,0,751000,134,134,20,20,"한국","(주)영화사 사계절,대호필름","(주)영화사 사계절","청소년관람불가","멜로/로맨스","이상우",NA
"스와핑 : 친구의 아내",2016-11-15,752000,0,752000,134,134,20,20,"한국","(주)영화사 사계절,마법사필름","(주)영화사 사계절","청소년관람불가","멜로/로맨스","홍성수","이채담"
"여직원들 : 직장연애사",2016-09-22,751000,0,751000,134,134,20,20,"한국","(주)영화사 사계절,마법사필름","(주)영화사 사계절","청소년관람불가","멜로/로맨스","명석환","주예빈"
"착한 형수",2016-10-27,752000,0,752000,134,134,20,20,"한국","대호필름","(주)영화사 사계절","청소년관람불가","멜로/로맨스","기대호","백세리"
"일본 엄마 2",2017-11-02,791000,0,791000,133,133,20,21,"한국","(주)영화사 사계절","(주)영화사 사계절","청소년관람불가","멜로/로맨스","김무원",NA
"젊은 형부",2016-10-11,734000,0,734000,133,133,19,20,"한국","(주)픽쳐레스크","(주)픽쳐레스크","청소년관람불가","멜로/로맨스","박은호","박주빈"
"맛있는 섹스 그리고 그 여자",2017-04-28,649000,0,649000,132,132,20,20,"한국","(주)케이알씨지","(주)케이알씨지","청소년관람불가","멜로/로맨스","이전",NA
"스캔들",2016-12-13,652000,0,652000,132,132,19,20,"한국","(주)케이알씨지","(주)케이알씨지","청소년관람불가","멜로/로맨스,드라마","이동현",NA
"스캔들 III",2017-03-29,649000,0,649000,132,132,20,20,"한국","(주)케이알씨지","(주)케이알씨지","청소년관람불가","멜로/로맨스,드라마","이동현","박혜진"
"여자전쟁: 여자의 이유",2017-01-17,665000,0,665000,132,132,21,21,"한국","(주)베르디미디어","TCO(주)더콘텐츠온","청소년관람불가","드라마,멜로/로맨스","송창수","김세인"
"내 학생의 엄마 2",2017-11-09,776000,0,776000,131,131,20,20,"한국","(주)영화사가을","(주)영화사가을","청소년관람불가","멜로/로맨스","곽영근",NA
"여자들 : 섹스의 만족도",2017-10-12,779000,0,779000,131,131,20,20,"한국","(주)영화사가을","(주)영화사가을","청소년관람불가","멜로/로맨스","김부곤","박창훈"
"엄마친구들",2017-12-21,770000,0,770000,130,130,20,20,"한국","(주)영화사가을","(주)영화사가을","청소년관람불가","멜로/로맨스","이리단",NA
"외출 2",2017-12-14,771000,0,771000,130,130,20,20,"한국","(주)영화사가을","(주)영화사가을","청소년관람불가","멜로/로맨스","곽영근","한석봉"
"3분 파트너",2017-08-17,707000,0,707000,129,129,17,21,"한국","스마일컨텐츠","스마일컨텐츠","청소년관람불가","멜로/로맨스","박주영","유리"
"새엄마 2",2017-12-07,764000,0,764000,129,129,20,20,"한국","(주)영화사 사계절","(주)영화사 사계절","청소년관람불가","멜로/로맨스","이리단","이수민"
"동거:친구의 여자친구",2017-09-28,752000,0,752000,128,128,20,20,"한국","윤스","즐감","청소년관람불가","멜로/로맨스,드라마","안금성",NA
"아내의 사정",2016-11-29,630000,0,630000,128,128,20,20,"한국","(주)액티버스엔터테인먼트","(주)액티버스엔터테인먼트","청소년관람불가","멜로/로맨스,드라마","차윤영","유풀잎"
"여자 보험왕 : 그녀의 영업비밀",2017-08-03,717000,0,717000,128,128,20,20,"한국","(주)영화사 사계절","(주)영화사 사계절","청소년관람불가","멜로/로맨스","곽영근",NA
"달콤한 섹스",2017-07-06,702000,0,702000,127,127,20,20,"한국","스마일컨텐츠","스마일컨텐츠","청소년관람불가","멜로/로맨스","박선욱",NA
"색에 놀다",2017-08-11,740000,0,740000,127,127,19,19,"한국","(주)투모션","(주)투모션","청소년관람불가","멜로/로맨스","이영민","지은서"
"섹스메이트",2017-06-26,644000,0,644000,127,127,17,22,"한국","(주)네스팅","(주)네스팅","청소년관람불가","멜로/로맨스,스릴러","이슬","최지성"
"자매의 S스캔들",2017-08-03,703000,0,703000,127,127,19,20,"한국","(주)케이피에이기획","(주)케이피에이기획","청소년관람불가","멜로/로맨스","김현빈","신유주"
"정사 : 친구의 엄마",2017-08-24,709000,0,709000,127,127,20,20,"한국","(주)영화사 사계절","(주)영화사 사계절","청소년관람불가","멜로/로맨스","곽영근",NA
"착한 엄마 친구",2017-07-20,710000,0,710000,127,127,20,20,"한국","(주)영화사 사계절","(주)영화사 사계절","청소년관람불가","멜로/로맨스","곽영근","이채담"
"내 아내의 언니",2016-12-20,658000,0,658000,126,126,20,20,"한국","(주)영화사 사계절","(주)영화사 사계절","청소년관람불가","멜로/로맨스","이상우","이채담"
"두처제",2016-10-25,702000,0,702000,126,126,20,20,"한국","스마일컨텐츠","스마일컨텐츠","청소년관람불가","멜로/로맨스","박주영","위지웅"
"챌린지 게임",2016-08-18,657000,0,657000,126,126,21,21,"한국","(주)전망좋은 영화사","(주)전망좋은 영화사","청소년관람불가","스릴러,멜로/로맨스","원석호","강은혜"
"내 아내의 새엄마",2017-06-29,652000,0,652000,125,125,20,20,"한국","(주)영화사 사계절","(주)영화사 사계절","청소년관람불가","멜로/로맨스,드라마","이리단","안민상"
"누나 친구 2",2017-06-01,655000,0,655000,125,125,20,20,"한국","(주)영화사 사계절","(주)영화사 사계절","청소년관람불가","멜로/로맨스","채준우","이채담"
"러브 슬레이트",2017-01-19,654000,0,654000,125,125,20,20,"한국","콩미디어","콩미디어","청소년관람불가","애니메이션,성인물(에로)","김현수",NA
"불륜가족",2017-06-08,654000,0,654000,125,125,20,20,"한국","대호필름,(주)영화사 사계절","(주)영화사 사계절","청소년관람불가","멜로/로맨스","곽영근",NA
"새엄마",2016-11-03,657000,0,657000,125,125,20,20,"한국","(주)영화사 사계절,펀펀한영화사","(주)영화사 사계절","청소년관람불가","멜로/로맨스","김무원","주예빈"
"스와핑 하던 날",2017-01-10,654000,0,654000,125,125,20,20,"한국","마법사필름,(주)영화사 사계절","(주)영화사 사계절","청소년관람불가","멜로/로맨스","명석환","주예빈"
"아내를 바꾸다",2017-05-02,655000,0,655000,125,125,20,20,"한국","(주)영화사 사계절","(주)영화사 사계절","청소년관람불가","멜로/로맨스,드라마","김무원","백세리"
"아내의 동창회",2017-03-09,653000,0,653000,125,125,20,20,"한국","대호필름,(주)영화사 사계절","(주)영화사 사계절","청소년관람불가","멜로/로맨스","이리단",NA
"엄마친구 3",2017-03-30,655000,0,655000,125,125,20,20,"한국","(주)영화사 사계절,마법사필름","(주)영화사 사계절","청소년관람불가","멜로/로맨스,코미디","명석환","이영호"
"여자 하숙집",2017-05-11,655000,0,655000,125,125,20,20,"한국","(주)영화사 사계절","(주)영화사 사계절","청소년관람불가","멜로/로맨스,드라마","이리단","한가희"
"여친 엄마",2017-07-06,650000,0,650000,125,125,20,20,"한국","(주)영화사 사계절","(주)영화사 사계절","청소년관람불가","멜로/로맨스","이리단",NA
"원나잇스탠드",2017-03-28,642000,0,642000,125,125,21,21,"한국","(주)전망좋은 영화사","(주)전망좋은 영화사","청소년관람불가","스릴러,드라마,멜로/로맨스","지길웅","배정현"
"일본 엄마",2017-02-09,657000,0,657000,125,125,20,20,"한국","YJ COMPANY","YJ COMPANY","청소년관람불가","멜로/로맨스,드라마","김무원",NA
"친구부부 : 욕망의 스와핑",2017-02-14,655000,0,655000,125,125,20,20,"한국","대호필름,(주)영화사 사계절","(주)영화사 사계절","청소년관람불가","멜로/로맨스","이상우","시후"
"정사-두자매",2017-09-21,721000,0,721000,123,123,15,20,"한국","스마일컨텐츠","스마일컨텐츠","청소년관람불가","멜로/로맨스","박주영","이채담"
"착한 엄마",2017-10-26,728000,0,728000,123,123,20,20,"한국","(주)영화사 사계절","(주)영화사 사계절","청소년관람불가","멜로/로맨스","이리단",NA
"엄마의 맛",2017-11-16,715000,0,715000,122,122,15,20,"한국","스마일컨텐츠","스마일컨텐츠","청소년관람불가","멜로/로맨스","박주영",NA
"처제의 유혹",2017-05-23,626000,0,626000,122,122,20,21,"한국","스마일컨텐츠","스마일컨텐츠","청소년관람불가","멜로/로맨스","박선욱","윤세나"
"두처제2",2017-12-15,699000,0,699000,120,120,19,20,"한국","스마일컨텐츠","스마일컨텐츠","청소년관람불가","멜로/로맨스","박주영",NA
"수상한 종업원",2017-10-23,702000,0,702000,120,120,20,20,"한국","(주)가온콘텐츠","(주)가온콘텐츠","청소년관람불가","멜로/로맨스,드라마","한동호","장기철"
"신입사원",2017-12-12,704000,0,704000,120,120,20,20,"한국","(주)가온콘텐츠","(주)가온콘텐츠","청소년관람불가","멜로/로맨스,드라마","한동호","이채담"
"옆집소녀",2017-03-21,601000,0,601000,118,118,17,22,"한국","스마일컨텐츠","스마일컨텐츠","청소년관람불가","멜로/로맨스","박선욱","홍새희"
"은밀한 유혹",2015-06-04,351000,0,1138017247,117,145664,1,5,"한국","(주)영화사비단길,(주)수필름","(주)씨제이이엔엠","15세이상관람가","멜로/로맨스,범죄","윤재구","임수정"
"내 남편의 가정교사",2017-01-03,599000,0,599000,116,116,19,20,"한국","스마일컨텐츠","스마일컨텐츠","청소년관람불가","멜로/로맨스","박선욱","홍새희"
"미용실 : 특별한 서비스 무삭제",2017-01-25,593000,0,593000,116,116,20,20,"한국","대호필름,(주)영화사 사계절","(주)영화사 사계절","청소년관람불가","멜로/로맨스","이리단",NA
"사슬 - 두 여자의 유혹",2017-04-11,599000,0,599000,116,116,20,20,"한국","스마일컨텐츠","스마일컨텐츠","청소년관람불가","스릴러,멜로/로맨스","박선욱","정향"
"여배우와 동거",2017-04-10,596000,0,596000,116,116,20,20,"한국","(주)케이피에이기획","(주)케이피에이기획","청소년관람불가","멜로/로맨스","이슬","이유찬"
"쌍둥이 에로 킬러 - 자매의 유혹",2016-11-04,640000,0,640000,114,114,20,20,"한국","(주)이십일세기미디어","(주)픽쳐레스크","청소년관람불가","멜로/로맨스,액션","이한","보리"
"어우동: 주인 없는 꽃",2015-01-29,257000,0,68678000,110,13233,1,12,"한국","(유)조이앤컨텐츠그룹,㈜리필름","(주)드림팩트엔터테인먼트","청소년관람불가","멜로/로맨스","이수성","백도빈"
"최강전사 미니특공대 : 새로운 악당의 습격",2015-02-05,425000,0,1171904200,85,155433,1,17,"한국","(주)삼지애니메이션","에이원엔터테인먼트","전체관람가","애니메이션","이영준","엄상현"
"탐하다: 욕망의 섬",2017-05-01,450000,0,450000,81,81,20,20,"한국","주식회사 마운틴픽쳐스","주식회사 마운틴픽쳐스","청소년관람불가","스릴러,공포(호러)","김진성","한재범"
"불의 날, 생명을 말하다",2016-04-28,568000,0,568000,71,71,1,1,"한국","한국YWCA연합회,크리에이티브컴즈(주)","크리에이티브컴즈(주)","전체관람가","다큐멘터리","전화성","차경애"
"무서운 집",2015-07-30,404000,0,9775000,64,1103,1,13,"한국","무서운영화","(주)콘텐츠윙","12세이상관람가","공포(호러)","양병간","구윤희"
"꾸루꾸루와 친구들: 무지개 나무의 비밀",2015-11-19,315000,0,51682500,63,7408,1,13,"한국","(주)팡고엔터토이먼트","(주)팝엔터테인먼트","전체관람가","애니메이션","문제대","서유리"
"개인교수: 심화학습 (무삭제)",2016-07-21,3e+05,0,3e+05,60,60,1,1,"한국","영화사 인연","(주)소나무픽쳐스","청소년관람불가","멜로/로맨스,드라마","정태령","허예창"
"올래?! 천사들의 도시편 무삭제",2017-11-21,3e+05,0,3e+05,60,60,1,1,"한국","(주)제이에이와이이엔터테인먼트","(주)제이에이와이이엔터테인먼트","청소년관람불가","멜로/로맨스","노승탁",NA
"입영전야 무삭제: 여선배의 자취방 버전",2016-09-01,3e+05,0,3e+05,60,60,1,1,"한국","영화사 인연","(주)소나무픽쳐스","청소년관람불가","멜로/로맨스","유승택",NA
"젊은 형부 무삭제판",2017-01-25,3e+05,0,3e+05,60,60,1,1,"한국","(주)픽쳐레스크","(주)픽쳐레스크","청소년관람불가","멜로/로맨스","박은호","박주빈"
"하숙집 2 (무삭제)",2016-06-16,3e+05,0,3e+05,60,60,1,1,"한국","영화사 인연","(주)소나무픽쳐스","청소년관람불가","멜로/로맨스,드라마","정태령","정넘쳐"
"내 이웃의 아내 (무삭제)",2016-11-24,270000,0,270000,54,54,1,1,"한국","블루스필름","(주)소나무픽쳐스","청소년관람불가","멜로/로맨스,드라마","정대만","김진선"
"섹스가 다이어트에 미치는 영향",2016-12-12,270000,0,270000,54,54,1,1,"한국","(주)로드하우스","(주)로드하우스","청소년관람불가","멜로/로맨스,코미디","최무연","최지웅"
"외박: 친구의 여자 (무삭제)",2016-11-10,270000,0,270000,54,54,1,1,"한국","영화사 인연","(주)소나무픽쳐스","청소년관람불가","멜로/로맨스,드라마","유승택",NA
"청불학원",2017-03-14,270000,0,270000,54,54,1,1,"한국","(주)로드하우스","(주)로드하우스","청소년관람불가","멜로/로맨스,코미디","최무연","유지원"
"풍뎅이뎅이",2018-02-08,526000,0,526000,53,53,1,2,"한국","(주)디씨지플러스,(주)엔에이치씨미디어","(주)콘텐츠판다","전체관람가","애니메이션","이재한",NA
"스물",2015-03-25,284000,0,23563705686,48,3044859,2,6,"한국","(주)영화나무,(주)아이에이치큐","(주)넥스트엔터테인먼트월드(NEW)","15세이상관람가","코미디,드라마","이병헌","김우빈"
"차이나타운",2015-04-29,337500,0,11990707878,41,1472147,1,12,"한국","폴룩스픽쳐스(주)","CGV아트하우스","청소년관람불가","범죄,드라마","한준희","김혜수"
"아줌마...줌마들의반란",2016-01-07,333000,0,333000,37,37,1,1,"한국","시네마테크 충무로,스마일픽쳐스","(주)영화사 조은","청소년관람불가","드라마","김문옥","김미영"
"파파 오랑후탄",2018-04-19,172000,0,172000,29,29,1,1,"한국","시네마미션","파이오니아21","12세이상관람가","다큐멘터리","이성관","염광호"
"간신",2015-05-21,204000,0,8947046910,28,1110274,1,11,"한국","(주)수필름","롯데쇼핑㈜롯데엔터테인먼트","청소년관람불가","사극","민규동","이채민"
"속살",2016-11-17,126000,0,126000,28,28,2,16,"한국","(주)케이알씨지","(주)케이알씨지","청소년관람불가","멜로/로맨스,드라마","닥터 필",NA
"무뢰한",2015-05-27,173000,0,3262380431,22,414663,1,1,"한국","(주)사나이픽처스","CGV아트하우스","청소년관람불가","멜로/로맨스","오승욱","김남길"
"정사: 불륜의 맛",2016-12-01,103000,0,103000,21,21,2,16,"한국","(주)케이알씨지","(주)케이알씨지","청소년관람불가","멜로/로맨스,드라마","이민",NA
"돌연변이",2015-10-22,120000,0,748936684,20,100543,1,1,"한국","영화사 우상","필라멘트픽쳐스","12세이상관람가","드라마,코미디","권오광","이광수"
"여비서",2016-12-22,88000,0,88000,18,18,2,18,"한국","(주)케이알씨지","(주)케이알씨지","청소년관람불가","멜로/로맨스","박범수",NA
"악녀의 시",2016-02-18,123000,0,123000,14,14,5,5,"한국","은막의 불여우","노바엔터테인먼트","15세이상관람가","범죄,스릴러,코미디","무명","수피아"
"다이빙벨: 진실은 침몰하지 않습니다",2015-04-16,43000,0,2252000,13,313,1,5,"한국","아시아프레스,(주)씨네포트","(주)시네마달","15세이상관람가","다큐멘터리","이상호,안해룡",NA
"한양기방 명기전",2015-12-30,115000,0,2163000,12,395,3,3,"한국","(주)케이알씨지","(주)케이알씨지","청소년관람불가","멜로/로맨스","김민욱","나영"
"가정부의 목적 무삭제판",2017-10-16,32000,0,32000,11,11,1,11,"한국","(주)케이알씨지","(주)케이알씨지","청소년관람불가","멜로/로맨스,드라마",NA,NA
"남녀의 궁합 무삭제",2016-08-25,1e+05,0,1e+05,10,10,1,1,"한국","(주)영화사 사계절","(주)영화사 사계절","청소년관람불가","멜로/로맨스","채길병","이지우"
"내 친구의 아내 (무삭제)",2016-04-01,50000,0,50000,10,10,1,1,"한국","(주)씨네토리","(주)소나무픽쳐스","청소년관람불가","멜로/로맨스","탁승오","정태민"
"누나 친구 무삭제판",2016-05-17,1e+05,0,1e+05,10,10,1,1,"한국","(주)영화사 사계절","(주)영화사 사계절","청소년관람불가","멜로/로맨스","신현철","정서윤"
"맛2 (무삭제)",2016-01-06,1e+05,0,1e+05,10,10,1,1,"한국","영화사 인연","(주)소나무픽쳐스","청소년관람불가","멜로/로맨스,드라마","경석호","김수정"
"엄마의맛-무삭제",2017-12-29,50000,0,50000,10,10,1,1,"한국","스마일컨텐츠","스마일컨텐츠","청소년관람불가","멜로/로맨스","박주영",NA
"은어 무삭제판",2016-02-26,1e+05,0,1e+05,10,10,1,1,"한국","(주)갑종무비필름","(주)에스와이미디어","청소년관람불가","드라마","박갑종","홍예나"
"친구 누나 무삭제",2016-06-21,1e+05,0,1e+05,10,10,1,1,"한국","(주)영화사 사계절","(주)영화사 사계절","청소년관람불가","멜로/로맨스","채길병","박초현"
"탱고",2016-11-28,1e+05,0,1e+05,10,10,1,1,"한국","(주)갑종무비필름","(주)에스와이미디어","청소년관람불가","멜로/로맨스","박갑종","허지혜"
"아이돌 섹스 스캔들 2",2016-12-08,29000,0,29000,6,6,2,6,"한국","(주)케이알씨지","(주)케이알씨지","청소년관람불가","멜로/로맨스,드라마",NA,NA
"어우동: 주인 없는 꽃 무삭제판",2015-06-24,12000,0,17000,6,7,1,6,"한국","(유)조이앤컨텐츠그룹,㈜리필름","(주)드림팩트엔터테인먼트","청소년관람불가","멜로/로맨스","이수성","백도빈"
"친구애인",2016-12-12,29000,0,29000,6,6,2,6,"한국","(주)케이알씨지","(주)케이알씨지","청소년관람불가","멜로/로맨스","박범수",NA
"여배우 섹스 스캔들2 무삭제판",2017-04-04,25000,0,25000,5,5,1,5,"한국","(주)케이알씨지","(주)케이알씨지","청소년관람불가","멜로/로맨스,드라마","야마삐",NA
"19금 특별한 정사 무삭제 특별판",2017-03-07,20000,0,20000,4,4,1,3,"한국","(주)케이알씨지","(주)케이알씨지","청소년관람불가","멜로/로맨스","닥터 필",NA
"덫 무삭제판",2017-07-13,8000,0,8000,4,4,4,4,"한국","(주)케이알씨지","(주)케이알씨지","청소년관람불가","멜로/로맨스,스릴러","윤여창","이유진"
"썸 - 은밀한 이야기",2017-05-02,10000,0,10000,3,3,2,3,"한국","(주)스토리제이","THE 픽쳐스","청소년관람불가","코미디,드라마,성인물(에로)","송정규","안소희"
"이채담의 지스팟-무삭제",2017-12-08,60000,0,60000,3,3,1,1,"한국","스마일컨텐츠","스마일컨텐츠","청소년관람불가","멜로/로맨스","박주영","이채담"
"가루지기: 변강쇠 더 비기닝",2017-08-28,4000,0,4000,2,2,1,2,"한국","(주)컨텐츠 빌리지","(주)컨텐츠 빌리지","청소년관람불가","멜로/로맨스","정진호","배선아"
"란제리 사나이",2016-05-12,12000,0,12000,2,2,1,1,"한국","(주)씨맥스커뮤니케이션즈","(주)레드언더미디어","청소년관람불가","드라마","최석원","민준"
"마음",2016-07-21,12000,0,12000,2,2,1,1,"한국","(주)레드언더미디어","(주)레드언더미디어","15세이상관람가","드라마","최원석","임대지"
"보전자전",2016-07-28,12000,0,12000,2,2,1,1,"한국","(주)씨맥스커뮤니케이션즈","(주)레드언더미디어","청소년관람불가","드라마","최석원","채린"
"사슬-두여자의유혹-무삭제",2017-06-08,4000,0,4000,2,2,1,1,"한국","스마일컨텐츠","스마일컨텐츠","청소년관람불가","스릴러,멜로/로맨스","박선욱",NA
"캘린더걸-무삭제",2016-07-26,7000,0,7000,2,2,1,1,"한국","스마일컨텐츠","스마일컨텐츠","청소년관람불가","멜로/로맨스","강현철","한가영"
"19금 섹스비디오",2017-02-21,5000,0,5000,1,1,1,1,"한국","(주)케이알씨지","(주)케이알씨지","청소년관람불가","멜로/로맨스","박범수",NA
"19금 섹스비디오 무삭제 감독판",2017-04-17,3000,0,3000,1,1,1,1,"한국","(주)케이알씨지","(주)케이알씨지","청소년관람불가","멜로/로맨스","박범수",NA
"3분 파트너-무삭제",2017-09-15,2000,0,2000,1,1,1,1,"한국","스마일컨텐츠","스마일컨텐츠","청소년관람불가","멜로/로맨스","박주영",NA
"50대 장모님의 불타는 사위사랑",2017-12-04,5000,0,5000,1,1,1,1,"한국","두리컴","두리컴","청소년관람불가","기타","김두민",NA
"P.S. 걸 무삭제",2017-02-06,5000,0,5000,1,1,1,1,"한국","전망 PRODUCTION","전망 PRODUCTION","청소년관람불가","스릴러,드라마,멜로/로맨스","원석호","강은혜"
"가정부의 목적",2017-06-29,2000,0,2000,1,1,1,1,"한국","(주)케이알씨지","(주)케이알씨지","청소년관람불가","멜로/로맨스","박범수",NA
"공즉시색 무삭제",2016-02-25,9000,0,9000,1,1,1,1,"한국","(주)영화사 사계절","(주)영화사 사계절","청소년관람불가","멜로/로맨스","김현빈","김화연"
"금지된 섹스, 달콤한 복수 무삭제 감독판",2016-08-25,5000,0,5000,1,1,1,1,"한국","(주)케이알씨지","(주)케이알씨지","청소년관람불가","멜로/로맨스","이숭환","송은채"
"깊은 사정 -무삭제판",2017-05-24,3000,0,3000,1,1,1,1,"한국","(유)쏘아필름","(유)쏘아필름","청소년관람불가","멜로/로맨스,드라마","이마오카 신지",NA
"나도 때론 포르노그라피의 주인공이고 싶다 : 감독판",2016-06-13,7000,0,7000,1,1,1,1,"한국","(주)피터팬픽쳐스","(주)드림팩트엔터테인먼트","청소년관람불가","멜로/로맨스","장성수","한지은"
"내 남편의 가정교사 - 무삭제",2017-02-16,2000,0,2000,1,1,1,1,"한국","스마일컨텐츠","스마일컨텐츠","청소년관람불가","멜로/로맨스","박선욱","홍새희"
"내 남편의 친구",2016-12-29,5000,0,5000,1,1,1,1,"한국","(주)영화사가을","(주)영화사가을","청소년관람불가","멜로/로맨스","김정오",NA
"내 남편의 친구 무삭제",2017-07-04,6000,0,6000,1,1,1,1,"한국","(주)영화사가을","(주)영화사가을","청소년관람불가","멜로/로맨스","김정오",NA
"내 동생의 여자친구",2017-02-23,5000,0,5000,1,1,1,1,"한국","(주)영화사가을","(주)영화사가을","청소년관람불가","멜로/로맨스,드라마","김민식","미즈미"
